ID,GENDER,STATUS,CHILDREN,ESTINCOME,CAROWNER,AGE,CreditCard,DOB,ADDRESS_1,CITY,STATE,ZIP,ZIP4,LONGITUDE,LATITUDE
3663,M,M,0,70000,N,42,7023854479484080,2/25/94,320 BALDWIN RD,KINGMAN,AZ,86409,0,,
3664,F,M,2,47639.1,N,61,4866463249037160,1/26/54,591 CORPORATE DR,ROSENBERG,TX,77471,0,,
3671,M,S,1,16432.1,Y,20.92,4612000921214650,8/9/81,BUZON 499,CLARK,NJ,7066,2049,,
3672,F,M,2,67388,N,53.12,2295257615937060,1/2/62,PO BOX 140,NEW YORK,NY,10002,0,-73.983654,40.711488
3673,F,M,2,84166.1,N,54.013333,5808870374102530,8/26/52,2 MOUNTAIN OAKS LN,GUAYANILLA,PR,656,0,,
3674,F,S,1,540.4,Y,39.213333,9064161227800210,6/24/11,9197 WH BURGES DR,WHITINSVILLE,MA,1588,0,,
3678,F,S,2,11251.1,Y,43,6997240036523470,4/9/53,97 WOODLAKE DR APT 114,DE MOSSVILLE,KY,41033,0,,
3679,M,M,2,45429.7,Y,61.713333,7069122520760070,11/28/35,73 FRANCIS ST,GIDDINGS,TX,78942,0,,
3680,M,M,1,67388,N,53.12,7371731976252720,7/21/65,3437 E LAKE RD,ANAMOSA,IA,52205,0,,
3681,M,M,1,84166.1,N,54.013333,8712653610727430,11/18/34,698 STATE ROUTE FF,CASCADE,MO,63632,0,,
3682,F,S,2,93559.1,N,57.62,6186449289195140,11/29/39,5560 61ST ST N,ISABELA,PR,662,0,,
3683,F,S,2,3416.62,Y,22.76,3861575695906600,6/9/00,PO BOX 1252,FAIRFIELD,OH,45014,0,,
3686,M,M,2,59613.1,N,34.32,1584208613235750,3/31/13,4920 N 550 E,NEW ROADS,LA,70760,0,-91.430981,30.70306
3687,M,M,2,45429.7,Y,61.713333,9445521687726860,8/28/61,11050 BROADWAY TER,ANTLERS,OK,74523,0,-95.621337,34.232413
3688,M,M,1,67388,N,53.12,8967765454440510,9/28/35,25036 SECT MEJIAS,DALLAS,TX,75206,5048,,
3689,M,M,0,84166.1,N,54.013333,4416951240359510,11/8/48,3556 W TREYBURN PATH,GADSDEN,AL,35905,8844,,
3692,F,M,2,11234.7,Y,49.046667,9962647653394280,2/1/31,797 W MOUNT CARMEL RD,WINDSOR LOCKS,CT,6096,0,-72.629266,41.932197
3694,F,M,1,82931.3,N,64.64,2373437179715840,8/12/68,221 S WARREN ST STE 100,MAGNOLIA,TX,77355,0,,
3695,F,M,2,57483.9,N,44.026667,3053615544119140,2/20/44,14301 NEGUNDO AVE,EL PASO,TX,79925,0,-106.34411,31.79488
3698,F,M,2,28267,N,30.093333,1289594657289540,9/27/83,1072 16TH AVE SW,CARSON,WA,98610,0,,
3706,M,M,2,59613.1,N,34.32,2542227522720360,8/20/15,1130 BALTIMORE BLVD STE A,EXCELSIOR,MN,55331,0,,
3707,F,M,2,91861,Y,41.98,7565768625209620,10/22/48,2 CALLE 2 LA ALDEA,TAMPA,FL,33614,0,,
3708,M,M,2,45429.7,Y,61.713333,6087263048342770,11/8/77,4018 WESTAWAY DR,TEKAMAH,NE,68061,0,-96.215087,41.776851
3709,M,M,1,67388,N,53.12,2766910311622390,3/10/23,70 W MEADOW RD APT 22,AQUILLA,TX,76622,0,,
3710,F,S,1,12374.9,Y,33.493333,1575929557907450,7/14/01,6857 NW 179TH ST,FORT WORTH,TX,76112,0,,
3711,F,M,2,69133.9,Y,26.833333,2640736378165680,7/16/84,3484 E TERRACE AVE,EAST CANAAN,CT,6024,0,,
3712,M,M,0,84166.1,N,54.013333,2344332087392400,4/9/67,4489 E PUEBLO AVE,FLUSHING,NY,11354,0,-73.83107,40.765756
3714,F,M,2,30998.8,N,40.96,1175318660102010,11/17/45,200 N COMRIE AVE STE 3,OCEAN ISLE BEACH,NC,28469,0,,
3715,M,M,2,59613.1,N,34.32,5714227417986430,2/26/24,PO BOX 11208,LEECHBURG,PA,15656,0,,
3717,M,M,0,67388,N,53.12,6327441849908240,9/29/22,2 WOODS AVE,LOVELAND,CO,80537,0,,
3721,M,M,2,45429.7,Y,61.713333,7972291920808730,4/2/05,711 ELM ST,SCHENECTADY,NY,12303,0,,
3723,M,M,1,84166.1,N,54.013333,3324761962931500,9/10/25,4298 FRANK CEM RD,DALLAS,TX,75229,0,,
3727,F,M,2,49745.3,N,47.966667,3445994761960850,5/21/38,79 GASPER RD,ADA,OK,74820,0,-96.681753,34.78692
3730,F,M,2,98003.7,Y,26.273333,9595356703535260,8/17/61,201 E FLONTAT DR,LOCKPORT,NY,14094,0,-78.694549,43.171331
3731,M,S,0,89142.7,N,53.693333,3650783900191140,9/3/02,9458 FAIRFAX BLVD,TULARE,CA,93274,0,-119.349286,36.206883
3732,F,S,0,74530.8,N,63.086667,3749599113672400,9/8/15,2481 STATE ROUTE 69 PMB 978,JACKSONVILLE,OR,97530,0,,
3739,F,M,2,76289.2,N,48.206667,6966427692430730,6/10/55,930 N WILLIS ST,LOUISVILLE,KY,40210,0,-85.774623,38.226444
3741,M,M,1,66931.9,N,63.933333,4613759810660040,1/2/55,170 ORANGE ST STE 325,JEROME,ID,83338,2801,-114.508836,42.725098
3742,F,M,2,9309.57,Y,25.44,7859456016068830,8/5/65,2401 TEE CIR,WEST NEW YORK,NJ,7093,0,-74.000893,40.791777
3752,F,M,2,90271.6,N,44.926667,3674142886948890,10/8/90,6804 E SALISBURY RD,ELKINS,AR,72727,0,,
3760,F,S,0,15989.3,N,61.693333,4996764399638420,5/9/30,85 CALLE A VILLA ESPERANZA,FORT WORTH,TX,76126,0,,
3767,F,M,2,36647.9,N,49.986667,5777798378599570,6/28/68,117 N GARFIELD AVE APT 1,DORCHESTER,MA,2122,0,-71.0545,42.2981
3768,F,S,0,64319.2,N,41.226667,1326617491312890,10/31/72,7 TOWER HTS,STAFFORD,TX,77477,0,,
3769,F,S,1,73338,N,48.246667,6652237460463580,8/11/43,6309 FERN VALLEY PASS STE 206,AUSTIN,TX,78745,0,-97.779728,30.200948
3770,F,S,0,433.74,N,60.746667,3746198719465090,8/5/31,7628 WH BURGES DR,LAMAR,CO,81052,0,-102.615545,38.079841
3773,M,M,2,10708.3,N,26.026667,9240058252410590,8/26/45,PSC 3 BOX 1326,NEW YORK,NY,10003,0,,
3779,F,S,2,16938.5,N,42,4336747894068240,2/10/13,40 CALLE 1 SAN MIGUEL,PEORIA,IL,61615,6721,-89.634585,40.732813
3782,F,M,0,55221,N,46,1775594957402380,5/13/64,37A BAIRD AVE,SEATTLE,WA,98103,0,-122.350139,47.690691
3783,F,M,1,8073.11,N,47,1267328288052400,2/8/07,798 S UNIVERSITY DR,KEAAU,HI,96749,0,,
3786,M,S,2,63152.6,Y,63.173333,4869362551718170,9/13/12,5376 CAMP MEETING RD,WILKES BARRE,PA,18765,1,,
3788,M,S,2,72084.7,N,55.64,6907274641491500,4/20/26,16148 S 4425 RD,HUNTSVILLE,AL,35801,0,-86.585312,34.733646
3789,F,S,0,42760.5,N,48,6968636747395240,9/19/50,30168 STRAW SCHOOL RD,CARRIZO SPRINGS,TX,78834,0,-99.859178,28.522373
3790,F,S,1,49072,N,52.646667,8858187709023230,1/9/71,8555 WILLOW LN,ANNA,OH,45302,0,,
3791,F,M,0,27371.8,Y,62,4487927592782690,9/23/02,258 HAYES MILL RD STE A,ERIE,PA,16506,0,-80.118653,42.079882
3798,M,S,0,90321.6,N,28,3569431953415220,9/13/99,25 RIVER ST,HUNTSVILLE,AL,35801,0,-86.585312,34.733646
3799,M,D,0,90478.6,N,54.553333,6476024405597710,4/1/24,3141 E WARD ST,RIVERDALE,NJ,7457,0,,
3800,F,M,2,56187,N,43,6859633508163680,10/12/31,200 KINGS DR,KEARNY,NJ,7032,0,,
3801,M,M,1,28313.1,N,20.893333,1843319300068480,6/14/79,1362 BROOK AVE,SOUTH BYRON,NY,14557,0,,
3803,M,M,2,29616,N,49.426667,1859088090099000,10/7/71,560 N 59TH ST,EMMAUS,PA,18049,0,-75.492682,40.536506
3805,M,M,0,19732.8,N,50.673333,2781640244034250,5/15/05,101 DRAKE ST,LUDOWICI,GA,31316,0,,
3808,M,S,2,96.33,N,56.473333,8306514639537880,1/12/54,200 CALLE NELSON RAMIREZ,BOWBELLS,ND,58721,0,,
3821,F,S,0,78851.3,N,48.373333,4433372898298620,10/21/86,465-211 JANESVILLE CUT OFF RD,CAROLINA,PR,979,0,,
3823,F,M,0,83891.9,Y,61.02,2530843820229940,3/8/87,7480 UNIVERSITY OF NC,PASADENA,CA,91105,0,,
3824,F,M,2,28220.8,N,38.766667,9765665843527640,3/8/34,249 MONTEMAR APTS,DUNDEE,OH,44624,0,,
29,M,M,1,7545.96,Y,16.753333,4342336403171600,2/18/88,204 SIDNEY ST,OKEECHOBEE,FL,34974,0,,
40,F,S,0,28589.1,N,15.6,6863476162002660,5/23/17,1395 E 6TH ST,DALLAS,TX,75238,2689,-96.713352,32.86601
96,F,M,0,38538.4,N,12.326667,9134199418042890,8/7/81,1059 S CARDINAL PL,SOUTH BOSTON,MA,2127,0,-71.052822,42.331585
205,F,M,0,28770.9,N,12.34,4318796497092270,2/27/59,12-2 CALLE CAIMITO,ARECIBO,PR,612,0,,
270,F,S,0,89813.6,N,12.846667,7339233611940310,11/9/51,555 S COTTON ST,ATCO,NJ,8004,0,,
302,M,M,2,67339.8,N,17.006667,5828605125426100,8/8/98,14967 W LAKESHORE DR,WANTAGH,NY,11793,0,,
309,F,S,0,41000,N,16.06,7100673747567510,8/19/92,PO BOX 728,BAYONNE,NJ,7002,5822,-74.118818,40.661585
418,M,M,2,78554.2,N,16.7,3896510074136650,12/28/39,PO BOX 3954,LEMOYNE,PA,17043,0,,
419,M,S,1,3960.5,N,14.693333,6892989357241030,1/1/16,2100 HORSE FORK CRK,TIERRA VERDE,FL,33715,0,,
426,F,M,2,88427,N,13.86,4679079052182220,5/5/63,100 JORRCH ST,OPP,AL,36467,0,-86.260329,31.271459
552,F,S,0,28589.1,N,15.6,4193025480794990,4/1/30,101 SHAWNEE DR,OAKLAND,CA,94604,0,,
608,F,M,0,38538.4,N,12.326667,7031089024945070,3/22/67,KA CATCHING CRAPPIE ROAD PMB 10038,MANTUA,NJ,8051,0,,
656,M,M,1,5252.29,N,16.333333,6148421591000680,7/8/47,1760 137TH AVE SE,SUN VALLEY,CA,91352,0,,
714,M,M,1,3933.74,N,17.86,8963346128850350,1/18/14,836 LAPORTE AVE,JAMESVILLE,NC,27846,0,-76.899124,35.814438
717,F,M,0,28770.9,N,12.34,3414101854770350,7/2/39,14300 MUNDY AVE STE 500,DALLAS,TX,75231,4528,,
725,F,S,0,30763.8,Y,14.193333,9228630634527080,7/9/63,493 LAKESIDE DR NE,KEANSBURG,NJ,7734,0,-74.129933,40.442054
782,F,S,0,89813.6,N,12.846667,5723998219039010,5/22/19,89A CASINO DR,JAMESTOWN,NY,14701,0,-79.243087,42.096226
814,M,M,2,67339.8,N,17.006667,4240202991698260,11/8/58,1545 1ST SE,BROOKLYN,NY,11230,0,,
818,F,S,0,43382.3,N,16.073333,5156110853650320,11/4/19,301 KINGS RD,WAIMANALO,HI,96795,0,,
821,F,D,1,13011.4,N,16.06,5931517730563480,2/18/37,1829 COUNTY ROAD 416 S,MILAN,MI,48160,0,,
849,M,M,0,5745,Y,15.38,8142337789392760,5/15/63,18140 COUNTY ROAD 1530,O FALLON,IL,62269,0,,
878,M,M,1,20818.5,N,12.68,4827249080289780,8/29/10,123 E PITT ST,PHOENIX,AZ,85021,0,,
931,M,S,1,3960.5,N,14.693333,5366270360370960,12/18/16,3061 S 800 W,REDMOND,OR,97756,0,,
938,F,M,2,88427,N,13.86,4204692647871570,8/1/70,1 CALLE AMADOR E,APO,AE,9104,58,,
1006,M,S,1,24141.5,Y,17.006667,3016220340639660,10/24/42,66 KULLA DR,RICHLAND,NE,68601,0,-97.377539,41.441233
1053,M,M,1,7545.96,Y,16.753333,2064022666499750,6/13/02,786 THOMPSON RUN RD,DETROIT,AL,35552,0,,
1079,F,S,0,45612.9,N,14.3,7034554130518800,4/25/67,1 JUGGLER MEADOW RD,WILLS POINT,TX,75169,0,-96.006196,32.715171
1229,F,M,0,28770.9,N,12.34,8823937815290460,11/28/41,1 101ST AVE,APO,AE,9074,1107,,
1231,F,M,2,86695.4,N,13.906667,2553317181457910,12/12/39,RR 1 BOX 282D,COATESVILLE,PA,19320,0,-75.821207,39.983328
1237,F,S,1,30763.8,Y,14.193333,3232077800283200,3/6/36,3851 N QUAIL RIDGE DR,CAROLINA,PR,979,0,,
1239,M,M,1,69680.9,N,15.846667,9217844079608480,2/14/53,PSC 7 BOX 1286,BOSTON,MA,2222,0,,
1297,F,S,1,27783.6,N,14.04,9040057127149440,7/13/52,RR 52 BOX 897,WETUMPKA,AL,36093,2502,,
1326,M,M,2,67339.8,N,17.006667,2622123020007500,2/2/10,1645 S BLOSSOM DR,STAMFORD,CT,6905,5436,,
1330,F,S,0,43382.3,N,16.073333,7088681497419390,9/2/86,706 S 10TH AVE,TOXEY,AL,36921,1900,,
1361,M,M,0,5745,Y,15.38,9277756685494260,12/12/08,PO BOX G,COATESVILLE,PA,19320,0,-75.821207,39.983328
1442,M,M,2,78554.2,N,16.7,4088201263697080,2/6/41,1529 N FLORIDA MANGO RD,CORTLAND,NY,13045,0,-76.176894,42.597652
1443,M,S,1,3960.5,N,14.693333,7247799390979540,4/21/36,1293 CLINTON RIDGE PLZ,LAKE MILTON,OH,44429,0,-80.994448,41.105417
1450,F,M,2,88427,N,13.86,5104341543907080,11/23/23,560 MADISON,AFTON,NY,13730,0,,
1518,M,S,1,24141.5,Y,17.006667,9860364918078460,12/14/89,8876 BARBIE NICKNAME RD PMB 10016,BELL,FL,32619,0,,
1545,M,S,1,41690.5,Y,14.64,4531253030123480,1/10/62,714 E JEFFERSON ST,WASHINGTON,DC,20002,5724,-77.008283,38.91243
1565,M,M,1,7545.96,Y,16.753333,9551630474184290,10/14/37,4220 MIDDLEBURY AVE APT 1,KANSAS CITY,MO,64117,0,,
1576,F,S,0,28589.1,N,15.6,4921575331167730,4/22/98,17 NESBIT TER,SHARON,MA,2067,1996,,
1591,F,S,0,45612.9,N,14.3,9563892230382250,5/30/71,2525 LE CONTE AVE APT 1 PMB 1030,CHANDLER,AZ,85248,0,,
1717,F,M,2,55860,Y,14.573333,1158084950437430,11/19/70,443 WYOMING AVE,SAN ANTONIO,TX,78230,0,,
1741,F,M,0,28770.9,N,12.34,6438389550355270,7/6/71,2 CLOVER LANE CT,RHINEBECK,NY,12572,0,,
1743,F,M,2,86695.4,N,13.906667,9024073861235060,6/2/95,2101 AVENUE H,MANILLA,IN,46150,0,,
1749,F,S,0,30763.8,Y,14.193333,1925992749135970,12/12/97,255 COUNTY ROAD 4120,EAST ORANGE,NJ,7018,4055,,
1751,M,M,1,69680.9,N,15.846667,8980030580409240,5/27/98,87501 US HIGHWAY 66,CAMARGO,IL,61919,0,,
1806,F,S,0,89813.6,N,12.846667,5921308605749290,10/29/82,460 MAY VALLEY LN APT E,CARYVILLE,FL,32427,0,,
1809,F,S,1,27783.6,N,14.04,1756507241261810,5/11/11,710 ORLANDO AVE APT 1F,DORADO,PR,646,0,,
1842,F,S,0,43382.3,N,16.073333,4559833843663080,4/15/11,2613 LITTLE DRY RUN RD,CIDRA,PR,739,0,,
1845,F,S,1,35089,N,16.06,4421016379587110,12/30/02,2058 W TYLER AVE,CLIFTON,NJ,7011,0,,
1873,M,M,0,5745,Y,15.38,6073785085713580,7/24/83,81 RES FCO FIGUEROA,ASTORIA,NY,11105,0,,
1902,M,M,1,20818.5,N,12.68,2219063170284640,12/16/77,PO BOX 1133,GARDNER,KS,66051,0,,
1962,F,M,2,88427,N,13.86,5484902932732110,3/18/15,14343 PARNELL RD,TIPTON,IA,52772,0,,
2106,M,M,1,5252.29,N,16.333333,9299023705464590,2/7/58,272 VALLEY RD STE 3,LAS VEGAS,NV,89110,0,-115.093381,36.16011
2124,F,M,2,55860,Y,14.573333,1936077072279880,7/14/66,1400 PASEO LA PALMA APT 34,MAYAGUEZ,PR,680,0,,
2136,F,M,2,86695.4,N,13.906667,4839257067936530,3/27/39,701 S PROVIDENCE RD APT 3A,SPRINGFIELD,NJ,7081,0,,
2176,M,M,0,5745,Y,15.38,4474864022446760,5/26/61,15017 TURTLE POND CT,MATAWAN,NJ,7747,0,,
2207,M,S,0,15924.2,N,14.46,8709153826421160,11/22/65,5708 E BERNADINE DR,ASTORIA,NY,11102,0,-73.933893,40.774694
2215,M,M,2,78554.2,N,16.7,3925661735856680,8/15/15,UNIT 21101 BOX 46,NEW CITY,NY,10956,0,,
2220,F,M,2,88427,N,13.86,2503410890566290,7/31/36,7532 PARSONS BLVD APT C1,BRONX,NY,10472,0,-73.877056,40.832661
2276,M,S,1,24141.5,Y,17.006667,6919308221991150,10/21/78,RR 1,ALLSTON,MA,2134,0,-71.135699,42.348696
2308,M,M,1,7545.96,Y,16.753333,1671583204818870,9/20/20,8898 BLACK OAK ST,OWENSBORO,KY,42301,0,-87.1209,37.768869
2393,F,M,2,55860,Y,14.573333,3652318413372250,8/7/05,HC 73 BOX 1581,MOORESTOWN,NJ,8057,0,,
2405,F,M,2,86695.4,N,13.906667,4107426944906050,4/7/76,1800 WYRNOZ CT NW,TURNEY,MO,64493,0,,
2429,F,S,0,89813.6,N,12.846667,2832353649552770,11/23/76,PO BOX 6544,JERSEY CITY,NJ,7302,0,-74.060873,40.722546
2445,M,M,0,5745,Y,15.38,8107211612428470,1/3/98,396 MAIN ST STE 2,PANAMA CITY,FL,32405,0,,
2484,M,S,0,78554.2,N,16.7,2751859231310690,11/12/71,6 US HIGHWAY 46,GREENVILLE,PA,16125,0,,
2489,F,M,2,88427,N,13.86,1604696583255430,8/27/66,100 LIVE OAKS CIR,EMERSON,KY,41135,0,,
2545,M,S,1,24141.5,Y,17.006667,4352925870857300,12/9/65,1826 N FLORIDA MANGO RD,FULTON,NY,13069,0,,
2619,M,M,1,5252.29,N,16.333333,2659301086228700,2/8/25,2774 W 12875 S,ENDICOTT,NY,13760,0,,
2637,F,M,2,55860,Y,14.573333,8493608161102200,3/3/15,1692 S 8TH ST,BANGOR,PA,18013,0,,
2673,F,S,0,89813.6,N,12.846667,4032822217585010,8/19/39,7007 N 5TH PL,NORTH EAST,MD,21901,0,,
2728,M,M,2,78554.2,N,16.7,3896337230748140,1/22/22,42 CALLE AR RAMOS PMB 30397,SAINT PAUL,MN,55104,4203,-93.15708,44.964743
2733,F,M,2,88427,N,13.86,8444666616175530,2/14/68,1770 E LAKE SHORE DR STE 207,NORFOLK,VA,23507,0,,
2789,M,S,1,24141.5,Y,17.006667,7670007087029440,11/20/19,10112 W DUBOIS RD STE 3,CHEPACHET,RI,2814,0,,
2841,M,M,1,7545.96,Y,16.753333,1218455805303830,6/25/86,1374 COLLEGE AVE APT 1E,WESTWOOD,CA,96137,0,,
2901,F,M,2,55860,Y,14.573333,8988027150266670,1/25/97,2600 166TH ST,ANDERSON,IN,46016,0,-85.708696,40.093858
2913,F,M,2,86695.4,N,13.906667,1335715823287630,3/1/87,2380 GRAND AVE APT 1E,FREEHOLD,NJ,7728,0,-74.279793,40.26211
2937,F,S,0,89813.6,N,12.846667,3885798643807460,6/3/21,14250 STATE ROUTE 38,JONES,OK,73049,0,,
2984,M,S,0,15924.2,N,14.46,5717551516676260,3/26/82,PF SPACIOUS CV,JERSEY CITY,NJ,7302,0,-74.060873,40.722546
2992,M,M,2,78554.2,N,16.7,4681991805815040,7/4/88,2201 POST RD STE 101,PENNGROVE,CA,94951,0,,
2997,F,M,2,88427,N,13.86,6045887821975470,3/19/85,176 BELMAR ACRES RD,GAINESVILLE,FL,32607,0,-82.408748,29.643582
3053,M,S,1,24141.5,Y,17.006667,2630889803685460,2/20/07,PO BOX 4539,ALBANY,NY,12203,1133,,
3085,M,M,1,7545.96,Y,16.753333,5962486179413540,3/28/09,8070 DEEPWOOD BLVD APT F9,HOYLETON,IL,62803,0,,
3197,M,M,0,5745,Y,15.38,2829985596230570,4/9/60,5692 E BEECHWOOD AVE,COLFAX,LA,71417,0,-92.704325,31.524157
3228,M,S,0,15924.2,N,14.46,7057999917521850,8/29/59,11121 NE 63RD ST,EMERSON,KY,41135,0,,
3236,M,M,2,78554.2,N,16.7,3368618821175230,6/21/91,539 PINE DR,ERIE,PA,16505,0,,
3241,F,M,2,88427,N,13.86,9823000228965720,10/13/48,RR 1 BOX 283,MANATI,PR,674,5401,,
3389,F,M,2,55860,Y,14.573333,3400042888465330,11/15/44,228 RIVER ST APT 403,WAREHAM,MA,2571,0,,
3401,F,M,2,86695.4,N,13.906667,4385353300032030,10/23/66,198 CHADWICK,BELLFLOWER,IL,61724,0,,
3485,F,M,2,88427,N,13.86,8321679650781100,4/29/69,3320 WALL BLVD APT 13-201,JACKSON,MI,49203,0,-84.394729,42.234711
3633,F,M,2,55860,Y,14.573333,8748762632660780,10/7/24,RR 2 BOX 312,HACKENSACK,NJ,7601,0,,
3645,F,M,2,86695.4,N,13.906667,2580380188472130,11/5/95,HC 1 BOX 549,EAST STROUDSBURG,PA,18301,0,-75.180894,40.998794
3724,M,S,1,78554.2,N,16.7,4299875698658700,3/23/66,14189 OLD HIGHWAY 18,MARMORA,NJ,8223,0,,
3785,M,S,1,24141.5,Y,17.006667,5790653921061950,2/24/90,13516 LEATHER STRAP DR,CRAWFORDVILLE,FL,32327,0,,
3806,M,S,1,41690.5,Y,14.64,3836523586154470,9/27/01,16403 TIMBER CREST DR SE,HOUSTON,TX,77024,2442,,
